Sample name	labels
Naafs_2017_peats 274 Brendan State Forest McDon 0-10C	0
Naafs_2017_peats 275 Brendan State Forest McDon 10-20B	0
Naafs_2017_peats 276 Brendan State Forest McDon 10-20C	0
Naafs_2017_peats 277 Brendan State Forest McDon 20-30A	0
Naafs_2017_peats 278 Brendan State Forest McDon 20-30C	0
Naafs_2017_peats 279 Brendan State Forest McDon 30-40A	0
Naafs_2017_peats 280 Brendan State Forest McDon 30-40B	0
Naafs_2017_peats 281 Stordalen Stord H2 20-20.5	0
Naafs_2017_peats 282 Stordalen Stord H2 21-21.5	0
Naafs_2017_peats 283 Stordalen Stord H2 30-31	0
Naafs_2017_peats 284 Stordalen Stord H2 40-45	0
Naafs_2017_peats 285 Stordalen Stord H2 50-55	0
Naafs_2017_peats 286 Bodmin Moor Bodmin moor top	0
Naafs_2017_peats 287 Bodmin Moor Bodmin moor btm	0
Naafs_2017_peats 288 Kosowa mire Kosowa mire (1)	0
Naafs_2017_peats 289 Kosowa mire Kosowa mire (2)	0
Naafs_2017_peats 290 Poleur Poleur top	0
Naafs_2017_peats 291 Poleur Poleur bottom	0
Naafs_2017_peats 292 Tanet Tanet 2 bottom	0
Naafs_2017_peats 293 Tanet Tanet 3 top	0
Naafs_2017_peats 294 Tanet Tanet 3 bottom	0
Naafs_2017_peats 295 Tanet Tanet 1 bottom	0
Naafs_2017_peats 296 OHM Vicdessos OHM Vicdessos (1)	0
Naafs_2017_peats 297 OHM Vicdessos OHM Vicdessos (2)	0
Naafs_2017_peats 298 OHM Vicdessos OHM Vicdessos (3)	0
Naafs_2017_peats 299 Storamyran Stor√É¬†myran (top layer)	0
Naafs_2017_peats 300 Storamyran Stor√É¬†myran (bottom layer)	0
Naafs_2017_peats 301 Simplon Simplon (top layer)	0
Naafs_2017_peats 302 Simplon Simplon (bottom layer)	0
Naafs_2017_peats 303 Fjallsjökull Fjallsj√É¬∂kull (top)	0
Naafs_2017_peats 304 Fjallsjökull Fjallsj√É¬∂kull (bottom)	0
Naafs_2017_peats 305 Fachepremont Fachepremont (bottom layer)	0
Naafs_2017_peats 306 Fachepremont Fachepremont (top layer)	0
Naafs_2017_peats 307 Pinet Fosse Pinet Fosse	0
Naafs_2017_peats 308 Pinet Fosse Pinet top layer	0
Naafs_2017_peats 309 Pinet Fosse Pinet 2nd layer	0
Naafs_2017_peats 310 Linje mire Linje mire (3)	0
Naafs_2017_peats 311 Linje mire Linje mire (1)	0
Naafs_2017_peats 312 N. Norway NA	0
Naafs_2017_peats 313 S. Iceland S. Iceland top	0
Naafs_2017_peats 314 S. Iceland S. Iceland btm	0
Naafs_2017_peats 315 Zamarte mire Zamarte mire (1)	0
Naafs_2017_peats 316 Zamarte mire Zamarte mire (2)	0
Naafs_2017_peats 317 Rzecin mire Rzecin mire 2	0
Naafs_2017_peats 318 Rzecin mire Rzecin mire 3	0
Naafs_2017_peats 319 Rzecin mire Rzecin mire (4) B	0
Naafs_2017_peats 320 Demoiselle Dendiselle 10 btm	0
Naafs_2017_peats 321 Demoiselle Dendiselle 12 btm	0
Naafs_2017_peats 322 Demoiselle Dendiselle (11)	0
Naafs_2017_peats 323 Flesch Flesch top	0
Naafs_2017_peats 324 Flesch Flesch btm	0
Naafs_2017_peats 325 Hängstli Hangstli btm	0
Naafs_2017_peats 326 Nyabuiyabui sent for 20	0
Naafs_2017_peats 327 Nyabuiyabui sent for 40	0
Naafs_2017_peats 328 Nyabuiyabui sent for 50	0
Naafs_2017_peats 329 Shidodo sent for 0	0
Naafs_2017_peats 330 Shidodo sent for 5	0
Naafs_2017_peats 331 Shidodo sent for 10	0
Naafs_2017_peats 332 Shidodo sent for 20	0
Naafs_2017_peats 333 Shidodo sent for 40	0
Naafs_2017_peats 334 Shidodo sent for 50	0
Naafs_2017_peats 335 Luala sent for 40	0
Naafs_2017_peats 336 Luala sent for 50	0
Naafs_2017_peats 337 Marula sent for 20	0
Naafs_2017_peats 338 Marula sent for 40	0
Naafs_2017_peats 339 Kitulu sent for 30	0
Naafs_2017_peats 340 Kitulu sent for 50	0
Naafs_2017_peats 341 Kitulu sent for 40	0
Naafs_2017_peats 342 Kitulu 40-41 cm	0
Naafs_2017_peats 343 Piyashiri sent for 0	0
Naafs_2017_peats 344 Piyashiri sent for 5	0
Naafs_2017_peats 345 Piyashiri sent for 10	0
Naafs_2017_peats 346 Piyashiri sent for 40	0
Naafs_2017_peats 347 Piyashiri sent for 50	0
Naafs_2017_peats 348 Piyashiri sent for 20	0
Naafs_2017_peats 349 Harz, Odersprung Bog 0-5	0
Naafs_2017_peats 350 Harz, Odersprung Bog 44691	0
Naafs_2017_peats 351 Harz, Odersprung Bog 44849	0
Naafs_2017_peats 352 Harz, Odersprung Bog 20-22.5	0
Naafs_2017_peats 353 Harz, Odersprung Bog 22.5-25	0
Naafs_2017_peats 354 Harz, Odersprung Bog 30-32.5	0
Naafs_2017_peats 355 Harz, Odersprung Bog 32.5-35	0
Naafs_2017_peats 356 Harz, Odersprung Bog 37.5-40	0
Naafs_2017_peats 357 Harz, Odersprung Bog 42.5-45	0
Naafs_2017_peats 358 Harz, Odersprung Bog 50-52.5	0
Naafs_2017_peats 359 Harz, Odersprung Bog 60.62.5	0
Naafs_2017_peats 360 Harz, Odersprung Bog 67.5-70	0
Naafs_2017_peats 361 Harz, Odersprung Bog 70-72.5	0
Naafs_2017_peats 362 Harz, Odersprung Bog 77.5-80	0
Naafs_2017_peats 363 Harz, Odersprung Bog 80-82.5	0
Naafs_2017_peats 364 Harz, Odersprung Bog 87.5-90	0
Naafs_2017_peats 365 Harz, Odersprung Bog 90-92.5	0
Naafs_2017_peats 366 Harz, Odersprung Bog 9.5-100	0
Naafs_2017_peats 367 Harz, Odersprung Bog 100-102.5	0
Naafs_2017_peats 368 Chénéville NA	0
Naafs_2017_peats 369 Chénéville NA	0
Naafs_2017_peats 370 Parc-des-grands-Jardins NA	0
Naafs_2017_peats 371 Parc-des-grands-Jardins NA	0
Naafs_2017_peats 372 Peace river NA	0
Naafs_2017_peats 373 Peace river NA	0
Naafs_2017_peats 374 Radisson NA	0
Naafs_2017_peats 375 Radisson NA	0
Naafs_2017_peats 376 Radisson NA	0
Naafs_2017_peats 377 Radisson NA	0
Naafs_2017_peats 378 Radisson NA	0
Naafs_2017_peats 379 Sainte-Eulalie NA	0
Naafs_2017_peats 380 Sainte-Eulalie NA	0
Naafs_2017_peats 381 Seba beach NA	0
Naafs_2017_peats 382 Seba beach NA	0
Naafs_2017_peats 383 Shippagan 527 NA	0
Naafs_2017_peats 384 Shippagan 527 NA	0
Naafs_2017_peats 385 SS70-14 NA	0
Naafs_2017_peats 386 SS70-14 NA	0
Naafs_2017_peats 387 Waswanipi NA	0
Naafs_2017_peats 388 Waswanipi NA	0
Naafs_2017_peats 389 Waswanipi NA	0
Naafs_2017_peats 390 007G NA	0
Naafs_2017_peats 391 007G NA	0
Naafs_2017_peats 392 007G NA	0
Naafs_2017_peats 393 007G NA	0
Naafs_2017_peats 394 007G NA	0
Naafs_2017_peats 395 007G NA	0
Naafs_2017_peats 396 007G NA	0
Naafs_2017_peats 397 007G NA	0
Naafs_2017_peats 398 007G NA	0
Naafs_2017_peats 399 004D NA	0
Naafs_2017_peats 400 004D NA	0
Naafs_2017_peats 401 004D NA	0
Naafs_2017_peats 402 004D NA	0
Naafs_2017_peats 403 004D NA	0
Naafs_2017_peats 404 004D NA	0
Naafs_2017_peats 405 004D NA	0
Naafs_2017_peats 406 004D NA	0
Naafs_2017_peats 407 004D NA	0
Naafs_2017_peats 408 004D NA	0
Naafs_2017_peats 409 004D NA	0
Naafs_2017_peats 410 001A NA	0
Naafs_2017_peats 411 001A NA	0
Naafs_2017_peats 412 001A NA	0
Naafs_2017_peats 413 001A NA	0
Naafs_2017_peats 414 001A NA	0
Naafs_2017_peats 415 001A NA	0
Naafs_2017_peats 416 001A NA	0
Naafs_2017_peats 417 001A NA	0
Naafs_2017_peats 418 001A NA	0
Naafs_2017_peats 419 001A NA	0
Naafs_2017_peats 420 M3 NA	0
Naafs_2017_peats 421 M3 NA	0
Naafs_2017_peats 422 M3 NA	0
Naafs_2017_peats 423 M3 NA	0
Naafs_2017_peats 424 M3 NA	0
Naafs_2017_peats 425 M3 NA	0
Naafs_2017_peats 426 M3 NA	0
Naafs_2017_peats 427 M3 NA	0
Naafs_2017_peats 428 M3 NA	0
Naafs_2017_peats 429 M2 NA	0
Naafs_2017_peats 430 M2 NA	0
Naafs_2017_peats 431 M2 NA	0
Naafs_2017_peats 432 M2 NA	0
Naafs_2017_peats 433 M2 NA	0
Naafs_2017_peats 434 M2 NA	0
Naafs_2017_peats 435 M2 NA	0
Naafs_2017_peats 436 M2 NA	0
Naafs_2017_peats 437 M2 NA	0
Naafs_2017_peats 438 M2 NA	0
Naafs_2017_peats 439 M4 NA	0
Naafs_2017_peats 440 M4 NA	0
Naafs_2017_peats 441 M4 NA	0
Naafs_2017_peats 442 M4 NA	0
Naafs_2017_peats 443 M4 NA	0
Naafs_2017_peats 444 M4 NA	0
Naafs_2017_peats 445 M4 NA	0
Naafs_2017_peats 446 M4 NA	0
Naafs_2017_peats 447 M4 NA	0
Naafs_2017_peats 448 M4 NA	0
Naafs_2017_peats 449 M1 NA	0
Naafs_2017_peats 450 M1 NA	0
Naafs_2017_peats 451 M1 NA	0
Naafs_2017_peats 452 M1 NA	0
Naafs_2017_peats 453 M1 NA	0
Naafs_2017_peats 454 M1 NA	0
Naafs_2017_peats 455 M1 NA	0
Naafs_2017_peats 456 M1 NA	0
Naafs_2017_peats 457 M1 NA	0
Naafs_2017_peats 458 009I NA	0
Naafs_2017_peats 459 009I NA	0
Naafs_2017_peats 460 009I NA	0
Naafs_2017_peats 461 009I NA	0
Naafs_2017_peats 462 009I NA	0
Naafs_2017_peats 463 009I NA	0
Naafs_2017_peats 464 009I NA	0
Naafs_2017_peats 465 009I NA	0
Naafs_2017_peats 466 009I NA	0
Naafs_2017_peats 467 009I NA	0
Naafs_2017_peats 468 Fallahogy Bog 0	0
Naafs_2017_peats 469 Fallahogy Bog 5	0
Naafs_2017_peats 470 Fallahogy Bog 10	0
Naafs_2017_peats 471 Fallahogy Bog 15	0
Naafs_2017_peats 472 Fallahogy Bog 25	0
Naafs_2017_peats 473 Fallahogy Bog 45	0
Cao_2020 D_avg	0
Dang_2018_1_2_avg	0
Dang_2018_3	0
Dang_2018_4_5_avg	0
Dang_2018_6	0
Dang_2018_7	0
Dang_2018_8	0
Dang_2018_9	0
Dang_2018_10_11_12_avg	0
Dang_2018_13	0
Dang_2018_14	0
Dang_2018_15	0
Dang_2018_16	0
Dang_2018_17	0
Dang_2018_18	0
Dang_2018_19	0
Dang_2018_20	0
Dang_2018_21	0
Dang_2018_22	0
Dang_2018_23	0
Dang_2018_24	0
Dang_2018_25	0
Dang_2018_26	0
Dang_2018_27	0
Dang_2018_28	0
Dang_2018_29	0
Dang_2018_30	0
Dang_2018_31	0
Dang_2018_32	0
Dang_2018_33	0
Dang_2018_34	0
Dang_2018_35	0
Dang_2018_36	0
Dang_2018_37	0
Dang_2018_38	0
Dang_2018_39	0
Dugerdil_2021 MMNT5C01	0
Dugerdil_2021 MMNT5C03	0
Martinez_Sosa_2021_LS1	0
Martinez_Sosa_2021_LS2	0
Martinez_Sosa_2021_LS4	0
Martinez_Sosa_2021_LS5	0
Martinez_Sosa_2021_LS6	0
Martinez_Sosa_2021_LS7	0
Martinez_Sosa_2021_LS8	0
Martinez_Sosa_2021_LS9	0
Martinez_Sosa_2021_LS10	0
Martinez_Sosa_2021_LS11	0
Martinez_Sosa_2021_LS12	0
Martinez_Sosa_2021_LS13	0
Martinez_Sosa_2021_LS14	0
Martinez_Sosa_2021_LS15	0
Martinez_Sosa_2021_LS16	0
Martinez_Sosa_2021_LS17	0
Martinez_Sosa_2021_LS18	0
Martinez_Sosa_2021_LS19	0
Martinez_Sosa_2021_LS20	0
Martinez_Sosa_2021_LS21	0
Martinez_Sosa_2021_LS22	0
Martinez_Sosa_2021_LS23	0
Martinez_Sosa_2021_LS24	0
Martinez_Sosa_2021_LS25	0
Martinez_Sosa_2021_LS26	0
Martinez_Sosa_2021_LS27	0
Martinez_Sosa_2021_LS28	0
Martinez_Sosa_2021_LS29	0
Martinez_Sosa_2021_LS30	0
Martinez_Sosa_2021_LS31	0
Martinez_Sosa_2021_LS33	0
Martinez_Sosa_2021_LS34	0
Martinez_Sosa_2021_LS35	0
Martinez_Sosa_2021_LS36	0
Martinez_Sosa_2021_LS37	0
Martinez_Sosa_2021_LS38	0
Martinez_Sosa_2021_LS39	0
Martinez_Sosa_2021_LS42	0
Martinez_Sosa_2021_LS43	0
Martinez_Sosa_2021_LS44	0
Martinez_Sosa_2021_LS45	0
Martinez_Sosa_2021_LS47	0
Martinez_Sosa_2021_LS48	0
Martinez_Sosa_2021_LS49	0
Martinez_Sosa_2021_LS50	0
Martinez_Sosa_2021_LS51	0
Martinez_Sosa_2021_LS52	0
Martinez_Sosa_2021_LS53	0
Martinez_Sosa_2021_LS56	0
Martinez_Sosa_2021_LS57	0
Martinez_Sosa_2021_LS59	0
Martinez_Sosa_2021_LS61	0
Martinez_Sosa_2021_LS63	0
Martinez_Sosa_2021_LS64	0
Martinez_Sosa_2021_LS65	0
Martinez_Sosa_2021_LS66	0
Martinez_Sosa_2021_LS69	0
Martinez_Sosa_2021_LS72	0
Martinez_Sosa_2021_LS73	0
Martinez_Sosa_2021_LS74	0
Martinez_Sosa_2021_LS75	0
Martinez_Sosa_2021_LS76	0
Martinez_Sosa_2021_LS77	0
Martinez_Sosa_2021_LS78	0
Martinez_Sosa_2021_LS79	0
Martinez_Sosa_2021_LS80	0
Martinez_Sosa_2021_LS81	0
Martinez_Sosa_2021_LS82	0
Martinez_Sosa_2021_LS83	0
Martinez_Sosa_2021_LS84	0
Martinez_Sosa_2021_LS85	0
Martinez_Sosa_2021_LS86	0
Martinez_Sosa_2021_LS87	0
Martinez_Sosa_2021_LS88	0
Martinez_Sosa_2021_LS89	0
Martinez_Sosa_2021_LS90	0
Martinez_Sosa_2021_LS91	0
Martinez_Sosa_2021_LS92	0
Martinez_Sosa_2021_LS93	0
Martinez_Sosa_2021_LS94	0
Martinez_Sosa_2021_LS95	0
Martinez_Sosa_2021_LS96	0
Martinez_Sosa_2021_LS97	0
Martinez_Sosa_2021_LS98	0
Martinez_Sosa_2021_LS99	0
Martinez_Sosa_2021_LS100	0
Martinez_Sosa_2021_LS101	0
Martinez_Sosa_2021_LS102	0
Martinez_Sosa_2021_LS103	0
Martinez_Sosa_2021_LS104	0
Martinez_Sosa_2021_LS105	0
Martinez_Sosa_2021_LS106	0
Martinez_Sosa_2021_LS107	0
Martinez_Sosa_2021_LS108	0
Martinez_Sosa_2021_LS109	0
Martinez_Sosa_2021_LS110	0
Martinez_Sosa_2021_LS111	0
Martinez_Sosa_2021_LS112	0
Martinez_Sosa_2021_LS113	0
Martinez_Sosa_2021_LS114	0
Martinez_Sosa_2021_LS115	0
Martinez_Sosa_2021_LS116	0
Martinez_Sosa_2021_LS117	0
Martinez_Sosa_2021_LS118	0
Martinez_Sosa_2021_LS119	0
Martinez_Sosa_2021_LS120	0
Martinez_Sosa_2021_S1	0
Martinez_Sosa_2021_S2	0
Martinez_Sosa_2021_S3	0
Martinez_Sosa_2021_S4	0
Martinez_Sosa_2021_S5	0
Martinez_Sosa_2021_S6	0
Martinez_Sosa_2021_S7	0
Martinez_Sosa_2021_S8	0
Martinez_Sosa_2021_S9	0
Martinez_Sosa_2021_S10	0
Martinez_Sosa_2021_S11	0
Martinez_Sosa_2021_S12	0
Martinez_Sosa_2021_S13	0
Martinez_Sosa_2021_S14	0
Martinez_Sosa_2021_S15	0
Martinez_Sosa_2021_S16	0
Martinez_Sosa_2021_S17	0
Martinez_Sosa_2021_S18	0
Martinez_Sosa_2021_S19	0
Martinez_Sosa_2021_S20	0
Martinez_Sosa_2021_S21	0
Martinez_Sosa_2021_S22	0
Martinez_Sosa_2021_S23	0
Martinez_Sosa_2021_S24	0
Martinez_Sosa_2021_S25	0
Martinez_Sosa_2021_S26	0
Martinez_Sosa_2021_S27	0
Martinez_Sosa_2021_S28	0
Martinez_Sosa_2021_S29	0
Martinez_Sosa_2021_S30	0
Martinez_Sosa_2021_S31	0
Martinez_Sosa_2021_S32	0
Martinez_Sosa_2021_S33	0
Martinez_Sosa_2021_S34	0
Martinez_Sosa_2021_S35	0
Martinez_Sosa_2021_S36	0
Martinez_Sosa_2021_S37	0
Martinez_Sosa_2021_S38	0
Martinez_Sosa_2021_S39	0
Martinez_Sosa_2021_S40	0
Martinez_Sosa_2021_S41	0
Martinez_Sosa_2021_S42	0
Martinez_Sosa_2021_S43	0
Martinez_Sosa_2021_S44	0
Martinez_Sosa_2021_S45	0
Martinez_Sosa_2021_S46	0
Martinez_Sosa_2021_S47	0
Martinez_Sosa_2021_S48	0
Martinez_Sosa_2021_S49	0
Martinez_Sosa_2021_S50	0
Martinez_Sosa_2021_S51	0
Martinez_Sosa_2021_DS1	0
Miller_2018 BP-2014-5D_001	0
Ning_2019_3Seds	0
DH_avg	0
QPT-18-SS01B 0-0.5cm	0
BRO-18 SS01 0-1cm	0
CF8-17-4A-1U-01 0-2cm	0
CF3-17-1A-1U-01 0-2cm	0
19SPT SS1 0-1cm	0
19AFR-05 SS 0-2cm	0
BIR18-SS02A, 0-1cm	0
ARQ18-SS01, 0-2cm	0
ATA19-SS1, 0-1cm	0
3LN19-SS1, baste	0
BAF2-LON10 1C-1N-01, 0-0.5cm	0
MDL-01, 0-1cm	0
LDG-02, 0-1cm	0
BRT16-3A-1U-01, 0-1cm	0
KEK10-1A-1N-01, 0-0.5cm	0
SAL15-1C-1G-01, 0-0.5cm	0
KHL10-2B-1B-01, 0-0.5cm	0
SVI19-LSS	0
SYS19-LSS (0-1cm)	0
SVID19, LSS1 (0-1cm)	0
HEID19, LSS (0-1cm)	0
LVID19, LSS1 (0-1cm)	0
TORFW-LSS, 0-1cm (9/21/19)	0
HÖG19-LSS, 0-1cm (9/18/19)	0
BER19-LSS, 0-1cm (9/19/19)	0
MARG19-LSS, 0-1cm (9/18/19)	0
LEI19-LSS (9/26/19)	0
SKJ19-LSS, 0-1cm (9/20/19)	0
MAS19-LSS, 0-1cm (9/11/19)	0
MIDW-LSS, 0-1cm (9/22/19)	0
SAU19-LSS2B, 0-1cm (9/20/19	0
MIDE19-LSS, 0-1cm (9/_/19)	0
VGHV19-LSS, 0-1cm (9/26/19)	0
BAE_SS	0
HAK_SS	0
TORF_SS	0
SVG_SS	0
HVL_SS	0
TRK_SS	0
SKF_SS	0
GDD_SS	0
GRP_SS	0
SKR_SS	0
Russell_1	0
Russell_2	0
Russell_3	0
Russell_4	0
Russell_5	0
Russell_6	0
Russell_7	0
Russell_8	0
Russell_9	0
Russell_10	0
Russell_11	0
Russell_12	0
Russell_13	0
Russell_14	0
Russell_15	0
Russell_16	0
Russell_17	0
Russell_18	0
Russell_19	0
Russell_20	0
Russell_21	0
Russell_22	0
Russell_23	0
Russell_24	0
Russell_25	0
Russell_26	0
Russell_27	0
Russell_28	0
Russell_29	0
Russell_30	0
Russell_31	0
Russell_32	0
Russell_33	0
Russell_34	0
Russell_35	0
Russell_36	0
Russell_37	0
Russell_38	0
Russell_39	0
Russell_40	0
Russell_41	0
Russell_42	0
Russell_43	0
Russell_44	0
Russell_45	0
Russell_46	0
Russell_47	0
Russell_48	0
Russell_49	0
Russell_50	0
Russell_51	0
Russell_52	0
Russell_53	0
Russell_54	0
Russell_55	0
Russell_56	0
Russell_57	0
Russell_58	0
Russell_59	0
Russell_60	0
Russell_61	0
Russell_62	0
Russell_63	0
Russell_64	0
Russell_65	0
Weber_2018_148	0
Weber_2018_149	0
Weber_2018_150	0
Weber_2018_151	0
Weber_2018_152	0
Weber_2018_153	0
Weber_2018_154	0
Weber_2018_155	0
Weber_2018_156	0
Weber_2018_157	0
Weber_2018_158	0
Weber_2018_159	0
Weber_2018_160	0
Weber_2018_161	0
Weber_2018_162	0
Weber_2018_163	0
Weber_2018_164	0
Weber_2018_165	0
Weber_2018_166	0
Weber_2018_167	0
Weber_2018_168	0
Weber_2018_169	0
Weber_2018_170	0
Weber_2018_171	0
Weber_2018_172	0
Weber_2018_173	0
Weber_2018_174	0
Weber_2018_175	0
Weber_2018_176	0
Weber_2018_177	0
Weber_2018_178	0
Weber_2018_179	0
Weber_2018_180	0
Weber_2018_181	0
Weber_2018_182	0
Weber_2018_183	0
GRU1a	0
GRU1b	0
GRU1c	0
GRU2a	0
GRU2b	0
GRU2c	0
GRU2 0-5	0
GRU3a	0
GRU3b	0
GRU3c	0
GRU3d	0
GRU3e	0
GRU5 0-5	0
GRU5b	0
GRU5c	0
GRU5d	0
GRU5e	0
GRU6a	0
GRU6b	0
GRU6c	0
GRU6d	0
GRU6e	0
GRU45a	0
GRU45b	0
GRU45c	0
GRU45d	0
GRU45e	0
GRU46a	0
GRU46b	0
GRU46c	0
GRU46d	0
GRU46e	0
GRU47a	0
GRU47b	0
GRU47 0-5	0
GRU47d	0
GRU47e	0
GRU48a	0
GRU48b	0
GRU48c	0
GRU48d	0
GRU48e	0
GRU51a	0
GRU51b	0
GRU51c	0
GRU51d	0
GRU51 0-5	0
SX11 0-17	0
SX12 0-15	0
SX13 0-20	0
SX18 0-5	0
SX22 0-21	0
SX23 0-23	0
Q2S1A	0
Q2S2A	0
Q2S3A	0
Q2S4A	0
Q2S5A	0
Q2S6A	0
Q2S7A	0
Q2S8A	0
Q2S10A	0
T2S1	0
T2S2	0
T2S3	0
T3S1	0
T3S2	0
T3S3	0
T3S4	0
T3S5	0
T3S6	0
T3S7	0
T3S8	0
T4S1	0
T4S2	0
T4S3	0
T4S4	0
T4S5	0
T1S1	0
T1S2	0
T1S3	0
T1S4	0
T4S7	0
T4S8	0
GRU56a	0
GRU56b	0
GRU16a	0
GRU16b	0
GRU16c	0
GRU16d	0
GRU16e	0
GRU18a	0
GRU18b	0
GRU18c	0
GRU18d	0
GRU18 0-5	0
GRU37a	0
GRU37b	0
GRU37c	0
GRU37d	0
GRU37e	0
GRU43a	0
GRU43c	0
GRU43d	0
GRU43 0-5	0
GRU57a	0
GRU57b	0
GRU57c	0
GRU57d	0
GRU57e	0
GRU58a	0
GRU58b	0
GRU58c	0
GRU58d	0
GRU58e	0
GRU13a	0
GRU13b	0
GRU13c	0
GRU13d	0
GRU13 0-5	0
GRU19a	0
GRU19b	0
GRU19c	0
GRU19d	0
GRU19e	0
GRU20a	0
GRU20b	0
GRU20c	0
GRU20d	0
GRU20e	0
GRU27a	0
GRU27b	0
GRU27c	0
GRU27d	0
GRU27e	0
GRU28a	0
GRU28b	0
GRU28c	0
GRU28d	0
GRU28e	0
GRU25a	0
GRU25b	0
GRU25c	0
GRU25d	0
GRU25e	0
GRU44a	0
GRU44b	0
GRU44c	0
GRU44d	0
GRU44e	0
GRU24b	0
GRU24e	0
GRU15a	0
GRU15b	0
GRU15c	0
GRU15d	0
GRU15 0-5	0
GRU21a	0
GRU21b	0
GRU21c	0
GRU21d	0
GRU21e	0
GRU22a	0
GRU22b	0
GRU22c	0
GRU22d	0
GRU22 0-5	0
GRU34a	0
GRU34b	0
GRU34c	0
GRU34d	0
GRU34e	0
GRU8a	0
GRU8b	0
GRU8c	0
GRU8d	0
GRU8e	0
GRU33a	0
GRU33b	0
GRU33c	0
GRU33d	0
GRU33e	0
GRU26a	0
GRU26b	0
GRU26c	0
GRU26d	0
GRU26e	0
GRU23a	0
GRU23b	0
GRU23c	0
GRU23d	0
GRU23e	0
GRu23 0-5	0
GRU31a	0
GRU31b	0
GRU31c	0
GRU31d	0
GRU31 0-5	0
Q1S1A	0
Q1S2A	0
Q1S3A	0
Q1S4A	0
Q1S5A	0
Q1S6A	0
Q1S7A	0
Q1S8A	0
Q1S9A	0
Q1S10A	0
T4S6	0
SFS1A	0
SFS1B	0
SFS1C	0
SFS1D	0
SFS1E	0
SFS2A	0
SFS2C	0
SFS2D	0
SFS2E	0
SFS3A	0
SFS3B	0
SFS3C	0
SFS3E	0
SFS4 0-5	0
SFS4B	0
SFS4C	0
SFS4D	0
SFS4E	0
BV3Superior	0
JLP7S	0
Ceccopieri_2019 A01	1
Ceccopieri_2019 A02	1
Ceccopieri_2019 A04	1
Ceccopieri_2019 A05	1
Ceccopieri_2019 A06	1
Ceccopieri_2019 A08	1
Ceccopieri_2019 A09	1
Ceccopieri_2019 A10	1
Ceccopieri_2019 A11	1
Ceccopieri_2019 B02	1
Ceccopieri_2019 B03	1
Ceccopieri_2019 B04	1
Ceccopieri_2019 B05	1
Ceccopieri_2019 B06	1
Ceccopieri_2019 B07	1
Ceccopieri_2019 B08	1
Ceccopieri_2019 B09	1
Ceccopieri_2019 B10	1
Ceccopieri_2019 B11	1
Ceccopieri_2019 B12	1
Ceccopieri_2019 G03	1
Ceccopieri_2019 G04	1
Ceccopieri_2019 G05	1
Ceccopieri_2019 G07	1
Ceccopieri_2019 G08	1
Ceccopieri_2019 G09	1
Ceccopieri_2019 G10	1
Ceccopieri_2019 G11	1
Ceccopieri_2019 G12	1
Ceccopieri_2019 H01	1
Ceccopieri_2019 H02	1
Ceccopieri_2019 H03	1
Ceccopieri_2019 H04	1
Ceccopieri_2019 H05	1
Ceccopieri_2019 H06	1
Ceccopieri_2019 H07	1
Ceccopieri_2019 H10	1
Ceccopieri_2019 H11	1
Ceccopieri_2019 I04	1
Ceccopieri_2019 I06	1
Ceccopieri_2019 I07	1
Ceccopieri_2019 I08	1
Ceccopieri_2019 I09	1
Ceccopieri_2019 I10	1
Ceccopieri_2019 I11	1
De Jonge 2015 Siberia_KS4 	1
Crampton-Flood 2019 NP-07-13-08	1
Crampton-Flood 2019 NP-07-13-09	1
Crampton-Flood 2019 NP-07-13-10	1
Crampton-Flood 2019 NP-07-13-11	1
Crampton-Flood 2019 NP-07-13-13	1
Crampton-Flood 2019 NP-07-13-14	1
Crampton-Flood 2019 NP-07-13-15	1
Crampton-Flood 2019 NP-07-13-16	1
Crampton-Flood 2019 NP-07-13-21	1
Crampton-Flood 2019 NP-07-13-23	1
Crampton-Flood 2019 NP-07-13-24	1
Crampton-Flood 2019 NP-07-13-25	1
Crampton-Flood 2019 NP-07-13-26	1
Crampton-Flood 2019 NP-07-13-40	1
Crampton-Flood 2019 NP-07-13-41	1
Crampton-Flood 2019 NP-07-13-42	1
Crampton-Flood 2019 NP-07-13-44	1
Crampton-Flood 2019 NP-07-13-46	1
Crampton-Flood 2019 NP-07-13-47	1
Crampton-Flood 2019 NP-07-13-48	1
Crampton-Flood 2019 NP-07-13-49	1
Crampton-Flood 2019 NP-07-13-50	1
Crampton-Flood 2019 NP-07-13-51	1
Crampton-Flood 2019 NP-07-13-52	1
Crampton-Flood 2019 NP-07-13-53	1
Crampton-Flood 2019 NP-07-13-55	1
Crampton-Flood 2019 NP-07-13-60	1
Crampton-Flood 2019 NP-07-13-61	1
Crampton-Flood 2019 NP-07-13-64	1
Crampton-Flood 2019 NP08-16-10	1
Crampton-Flood 2019 NP08-16-11	1
Crampton-Flood 2019 NP08-16-13	1
Crampton-Flood 2019 NP08-16-14	1
Crampton-Flood 2019 NP08-16-15	1
Crampton-Flood 2019 NP08-16-16	1
Crampton-Flood 2019 NP08-16-17	1
Crampton-Flood 2019 NP08-16-24	1
Crampton-Flood 2019 NP08-16-30	1
Crampton-Flood 2019 NP08-16-31	1
Crampton-Flood 2019 NP08-16-32	1
Crampton-Flood 2019 NP08-16-33	1
Crampton-Flood 2019 NP08-16-34	1
Crampton-Flood 2019 NP08-16-35	1
Crampton-Flood 2019 NP08-16-36	1
Crampton-Flood 2019 NP08-16-37	1
