Sample	fIa	fIb	fIc	fIIa	fIIa'	fIIb	fIIb'	fIIc	fIIc'	fIIIa	fIIIa'	fIIIb	fIIIb'	fIIIc	fIIIc'	MAF	MAT
Wang_2020_72	0.221921901534259	0.132392846270636	0.0164335731281735	0.090776968893001	0.267475661064802	0.0307628204929901	0.112101321673932	0.00118658605930271	0.00465842884534525	0.0305186389409753	0.0784476608276856	0.00210407493484939	0.00967608591812807	0.000311905249029649	0.00123152616688975	15.3777776824104	10.9416665931543
Wang_2020_73	0.156723478921567	0.0412658286198415	0.0050239494461734	0.0524276991384478	0.468766572227941	0.0160934277760326	0.0535663086817065	0.00069582246234919	0.00451688521889895	0.0337402364802908	0.157554611234532	0.00172743589025239	0.00789774390196653	0	0	14.0999999311235	9.33333327372869
Wang_2020_74	0.156686743184286	0.041999610935605	0.00492425592651038	0.0468862743361421	0.487198649978181	0.0137763833532509	0.049154478395186	0.000884823434961706	0.00440708496239348	0.0239781919552238	0.161910157756001	0.00145661913746686	0.00673672664479163	0	0	14.0999999311235	9.33333327372869
Wang_2020_75	0.157418340262214	0.0509313617238865	0.00584269433153596	0.0525526728126259	0.456254823510755	0.0185786171982674	0.0601386725197193	0.000808750949916483	0.00479777366942275	0.030268216017499	0.152156446997091	0.00184875976317671	0.00840287024388933	0	0	14.0999999311235	9.33333327372869
Wang_2020_76	0.127107564422086	0.0669106739198234	0.00599016110338115	0.0419018306894083	0.415074175616814	0.0136825809215115	0.102894070727659	0.000944576794237692	0.00467222752278855	0.0191947529733243	0.18611179142128	0.0022404293588611	0.013275164528825	0	0	13.4999999050051	6.77499993269642
Wang_2020_77	0.1374168289281	0.0756974534044731	0.00662444388229915	0.0262341345450917	0.419519644270334	0.0166831829078951	0.0964283144847049	0.00172202121660103	0.00457310351389801	0.0161338534982327	0.183056657282966	0.00251874612719285	0.0133916159382115	0	0	13.4999999050051	6.77499993269642
Wang_2020_78	0.11273313544585	0.0579655536004443	0.00602272050312061	0.0254635764447235	0.443215477240238	0.0137724131151365	0.10061675470281	0.00101546970420656	0.00400820038096954	0.0159387063833764	0.202764713101391	0.00255846160549886	0.0139248177722354	0	0	13.4999999050051	6.77499993269642
Wang_2020_79	0.104170053758139	0.0346234042912339	0.00719484860034275	0.0821301940214837	0.40801932959428	0.0231323170430151	0.0471265470679115	0.000980516709503194	0.00422945927065075	0.0511928336695993	0.227119475265126	0.00252103254243452	0.00755998816627976	0	0	13.8571428571429	4.29999999205271
Wang_2020_80	0.111611075323844	0.038661559279577	0.00757404170971484	0.0730337962075306	0.410539848240531	0.0255378550353604	0.0534584523623964	0.000980601768641986	0.00434946335192279	0.0517644348746074	0.21136623524235	0.00230866954589407	0.00881396705762915	0	0	13.8571428571429	4.29999999205271
Wang_2020_81	0.111287591801244	0.0389265661019867	0.00807739861942902	0.0771587119731254	0.412644526885526	0.0274140938456255	0.0525320187741855	0.00118842902426629	0.00403522797996688	0.051327390211097	0.20471064075193	0.00273695065435337	0.00796045337726443	0	0	13.8571428571429	4.29999999205271
Wang_2020_82	0.125749010587192	0.0450905051633921	0.00760742486837216	0.0330174988403729	0.471489449428053	0.0210896154378236	0.056347025522646	0.00172655586689922	0.00419974881528158	0.0180752631878759	0.201856488350834	0.00315269372553594	0.0105987202057219	0	0	15.3999998228891	5.8583332101504
Wang_2020_83	0.118674206122262	0.0287804468630386	0.00378957189451268	0.0389302144919163	0.503750046357112	0.0166709933304315	0.0408879485172556	0.000993018130998366	0.00235396533854355	0.0178313850333869	0.218046286844144	0.00239251493674938	0.00689940213964909	0	0	15.3999998228891	5.8583332101504
Wang_2020_84	0.116173162155973	0.0345064730368714	0.00549972383505544	0.0376251161913486	0.48628403227762	0.0219571338120192	0.0486555482210936	0.0020645013538818	0.00336921232369226	0.0176226913284207	0.216323368942895	0.0025366760517843	0.00738236046934569	0	0	15.3999998228891	5.8583332101504
Wang_2020_85	0.194149321229717	0.0446743082635171	0.00581127249875827	0.0820661399691007	0.432136966979411	0.0222670680471668	0.036834545798814	0.000767928344250554	0.00259071537750165	0.033646699175926	0.139113578424243	0.00185385103002396	0.00408760486157038	0	0	15.8142858232771	6.10833332935969
Wang_2020_86	0.191303374058307	0.0545189768235569	0.00719906662005888	0.0773042161464499	0.424920693529104	0.0244933534717445	0.0479978764163509	0.000919312347150181	0.00277810387196588	0.0321649469661545	0.129290042307715	0.00192683408305849	0.00518320335838393	0	0	15.8142858232771	6.10833332935969
Wang_2020_87	0.19015344424255	0.0499989713280209	0.00801274961599608	0.0827037479831642	0.426547778182822	0.0225548097272836	0.0444380916292591	0.000621909529845808	0.0037384494591942	0.0314141631054222	0.132578202938291	0.00168702204571795	0.00555066021243354	0	0	15.8142858232771	6.10833332935969
Wang_2020_88	0.309958461817974	0.0465165062986362	0.00407239867268389	0.184902330340721	0.30809861220589	0.0128454419107208	0.0244176814775547	0.000818461825084539	0.00122413729963774	0.0431324404206368	0.0608285663798495	0.00105560953895569	0.00212935181165565	0	0	15.7857143538339	5.72500002384186
Wang_2020_89	0.28267311413023	0.0617261911332404	0.0070783040237395	0.151539500674296	0.327939089130829	0.0144908063123125	0.0368025371662347	0.00110232138377875	0.00163064392545171	0.0451982218216241	0.0659386879406573	0.00099993034364184	0.00288065201396325	0	0	15.7857143538339	5.72500002384186
Wang_2020_90	0.284991609678964	0.053976021662689	0.00554149360653521	0.160283910081458	0.332868418974395	0.0137877001150685	0.0338053418749077	0.00110071374616122	0.00145006877787757	0.0426311297195835	0.0652272168539932	0.00131353922525279	0.00302283568311402	0	0	15.7857143538339	5.72500002384186
Wang_2020_91	0.322698118658229	0.0659110464296866	0.00684761373042329	0.160347379740439	0.28516223175832	0.0156140232027739	0.0389706620943233	0.000812151594363372	0.000810905724228203	0.0483358679003896	0.0506480471374966	0.00114542185552111	0.00269653017380667	0	0	14.5000000681196	4.26666667064031
Wang_2020_92	0.369277921493645	0.0566613989085426	0.00480149501359787	0.183938270305964	0.256021208211898	0.0111912216931428	0.0266785860708312	0.000748698912118971	0.000812969362172797	0.0451072305811241	0.0414925360756774	0.00125184842332665	0.00201661494795908	0	0	14.5000000681196	4.26666667064031
Wang_2020_93	0.344111878750746	0.0476173242676656	0.00477232245280494	0.183120780515634	0.285528335464248	0.0113020817614111	0.0224818373708531	0.000912638561743591	0.000770681466172412	0.0494492785828542	0.0474542672463181	0.000919048665776909	0.00155952489377256	0	0	14.5000000681196	4.26666667064031
Wang_2020_94	0.245830825037168	0.0446887041261568	0.00669118515882987	0.201444597566166	0.300276540680806	0.0196167136948198	0.0358505600755171	0.00158331224115453	0.00147017149011059	0.0591515480452405	0.0788011754130913	0.00118143629344646	0.00341323017749357	0	0	10.8285714526262	-1.80833339877427
Wang_2020_95	0.250178231275246	0.0430823318368525	0.00650431590382813	0.223081218671195	0.282585673340995	0.0191546949823027	0.0331081071551055	0.00132831258733224	0.00111739698904964	0.0648564379762215	0.0712371773026607	0.00122437372768475	0.00254172825152597	0	0	10.8285714526262	-1.80833339877427
Wang_2020_96	0.265192871844403	0.0381048056544275	0.00483914564936449	0.22876334199226	0.283791720907056	0.017100820870849	0.029484997061835	0.00107992394933977	0.00116168655675504	0.0588146165812567	0.0677802009559078	0.00130963113485784	0.00257623684168772	0	0	10.8285714526262	-1.80833339877427
Wang_2020_97	0.305351309118307	0.0526097144846635	0.00982374749851114	0.203924576134353	0.26003029884113	0.0215063409752815	0.0221773522509646	0.00280015041055611	0.00126415459158565	0.0575876134523015	0.0593422742676735	0.00157694229086299	0.00200552568380995	0	0	11.3666668534279	-2.96666666865349
Wang_2020_98	0.2794613741288	0.0411125032384658	0.00787136176954016	0.214319667361787	0.26269627226047	0.0194933128336682	0.0266356906532569	0.00216766970622338	0.00127890728856535	0.0766661428492553	0.0644813570551835	0.00168646554909514	0.00212927530568993	0	0	11.3666668534279	-2.96666666865349
Wang_2020_99	0.250939695258563	0.0581208707309595	0.0127226332797552	0.199306312117391	0.271470232228024	0.0295213304236828	0.0329919963829015	0.00313675825119048	0.00152659427571306	0.0654635747065245	0.0694974826297856	0.00259630127633791	0.00270621843917184	0	0	11.3666668534279	-2.96666666865349
Wang_2020_100	0.437681670557778	0.0170919636478089	0.00332727890978339	0.351332338334512	0.0587753872987492	0.0088828225904276	0.00325277868472413	0.00298773066347327	0.000293049062205595	0.0998940876657018	0.0154446225087401	0.000343671809275149	0.000375324385468885	0.000161798635822059	0.00015547524553012	11.5199999809265	-4.59166659911474
Wang_2020_101	0.473642446060211	0.0135566522481529	0.00248890008824194	0.410466003159872	0.0129676671398106	0.00507083959891866	0.000348376049059908	0.00255089697352313	0	0.0786571151288333	0.000251103553376908	0	0	0	0	11.5199999809265	-4.59166659911474
Wang_2020_102	0.487441598724716	0.016560811829526	0.00256313156917912	0.36855756454669	0.0303108459952089	0.00616701596485211	0.00189081705797762	0.00207670041501386	0.000218858751572724	0.0726939927471766	0.0107029622308295	0.000390458648943421	0.000425241518314129	0	0	11.5199999809265	-4.59166659911474
Wang_2020_103	0.511466665774962	0.00639054674657079	0.000706861347985519	0.40887702674611	0.00979945758376771	0.0037524027248251	0	0.00133216891626916	0	0.0556624052494626	0.00201246491004655	0	0	0	0	10.7399998664856	-4.91666674613953
Wang_2020_104	0.422631514678517	0.00878600610023174	0.00142606411171901	0.453201692562124	0.0149050411416123	0.0052933491192536	0.000722267792563805	0.00145415844852011	0	0.0882229646206026	0.00335694142485628	0	0	0	0	10.7399998664856	-4.91666674613953
Wang_2020_105	0.429426849101384	0.00684304980460544	0.00117179767007703	0.446050373122492	0.0193914032090981	0.00519705634792467	0.000162877351412288	0.0018208470839322	0	0.0863844892079512	0.00355125710112237	0	0	0	0	10.7399998664856	-4.91666674613953
Wang_2020_106	0.223213896209122	0.074399381870769	0.0103209870330434	0.250972231730492	0.198214365949432	0.0544936011566559	0.0457843053798908	0.00599306941062541	0.00146960910907337	0.0689900321923246	0.0593336745962643	0.00186722998469218	0.00394973991091763	0.000414907319011509	0.0005829681476857	11.7999999046326	-4.18333344658216
Wang_2020_107	0.164723177840995	0.0781362091183517	0.00811894213364179	0.219827877090927	0.219347226945444	0.0647332659490563	0.0649590984243333	0.00635802853037941	0.00186948206166147	0.074999758981803	0.0873716483584203	0.0024733192855956	0.00571335998837064	0.000591487010442421	0.000777118280578073	11.7999999046326	-4.18333344658216
Wang_2020_108	0.188640992581443	0.0739036256712005	0.00886046470196885	0.222676158245754	0.216261123097905	0.0629286201384218	0.0578192488954584	0.00557782767165505	0.00205723671377569	0.0750258785770771	0.0771962483694331	0.00218807165821207	0.00564708433059203	0.000434036133971503	0.000783383213131486	11.7999999046326	-4.18333344658216
Wang_2020_109	0.302360705126523	0.0648803950007898	0.0107118858257169	0.23748526199603	0.218714207262512	0.0252693941238136	0.0294027202604288	0.00237937367754114	0.00112407455733993	0.0584434588021723	0.0492285233671332	0	0	0	0	10.6571427285671	-1.25833331296841
Wang_2020_110	0.330704921304867	0.0621335551518012	0.00890175694923255	0.217518252524173	0.232934878780466	0.0214452470615728	0.0253881961107402	0	0	0.0569976587912504	0.0439755333258967	0	0	0	0	10.6571427285671	-1.25833331296841
Wang_2020_111	0.324958872845169	0.0476594875151286	0.00646204298733518	0.232250603127853	0.241456632985226	0.0184466284183166	0.021528236293221	0	0	0.0589719037100285	0.048265592117721	0	0	0	0	10.6571427285671	-1.25833331296841
Wang_2020_112	0.24970682387246	0.0769693809229501	0.0154662788025736	0.213481991458274	0.235263690136604	0.0417352560140725	0.044568714145352	0.00547810984596368	0.00106127777249533	0.0504205987924313	0.0600389547874869	0.00172290497923996	0.00408601847009603	0	0	10.1428568671857	-1.80833339877427
Wang_2020_113	0.239133391414089	0.0740440370712757	0.0159986081392692	0.217109175374452	0.238012080104701	0.0446872338326028	0.0432952108045786	0.00586395989571432	0.00148761607495274	0.0542051527411347	0.0608612852379666	0.00151033768203253	0.00379191162723061	0	0	10.1428568671857	-1.80833339877427
Wang_2020_114	0.252493787451565	0.0756425722325207	0.0156771403791171	0.205078214907047	0.242986268459544	0.042728304304907	0.0412901568828314	0.00506922762733624	0.0014607982896403	0.0529966367115032	0.0593405236442177	0.00144307946581948	0.00379328964395028	0	0	10.1428568671857	-1.80833339877427
Wang_2020_115	0.200885334945035	0.0881185471349966	0.0148516737159631	0.223842782149341	0.209109176714809	0.057309053027844	0.0587215698095482	0.00780307324270296	0.00217065941198453	0.0666800426766851	0.0624309132878954	0.00219356440548824	0.00455347474446063	0.000625647999350055	0.000704486733895986	11.8400000572205	-2.79999997839332
Wang_2020_116	0.19924908664158	0.0918535274766715	0.0175433482147761	0.203092144906894	0.217867664973907	0.0645767389282557	0.0563103504421223	0.00910653938171056	0.00269446519338841	0.0645488996903904	0.064241562793957	0.00236474637867125	0.00500885225592121	0.000732317023845931	0.000809755697907933	11.8400000572205	-2.79999997839332
Wang_2020_117	0.212192071278658	0.0903225864366835	0.0159049601936129	0.243817547127016	0.188223377776767	0.0618697122557471	0.0489465655433424	0.00888086690130182	0.00200465240702517	0.0668558190696024	0.053859540875531	0.00215408719403123	0.00398805958001464	0.00051557096117628	0.000464582399490593	11.8400000572205	-2.79999997839332
Wang_2020_118	0.08249111856955	0.0319017056271958	0.0163952187481599	0.0371508763665626	0.412913305462325	0.0147794853677207	0.0615305501580011	0	0	0.0436310820624546	0.288096724175156	0.00163536085104713	0.00947457261182752	0	0	11.0111110740238	6.9249999721845
Wang_2020_119	0.0881211020742882	0.0249967065439633	0.00356764294580989	0.0644889038200163	0.415784097801899	0.0206764776550165	0.0444893250967776	0	0	0.0635188962263242	0.274356847835905	0	0	0	0	11.0111110740238	6.9249999721845
Wang_2020_120	0.0781744605513624	0.0290017704298284	0	0.0202494575562744	0.444191525897528	0.0167405455053712	0.0395524672869827	0	0	0.0285119071389588	0.343577865633694	0	0	0	0	11.0111110740238	6.9249999721845
Wang_2020_121	0.0989336823626472	0.00710320143416311	0.00358447729345136	0.0100949698838154	0.481164513147529	0.0137997878530355	0.0100819433158198	0.00640317848259092	0.0011283489135222	0.0145472647308773	0.353158632582548	0	0	0	0	12.377777616183	7.95833322405815
Wang_2020_122	0.092867298448752	0.0124382408429588	0.00595529851231756	0.00202366923262959	0.418630867337184	0.0341915677303469	0.00548128813623292	0.0142759311485651	0.00100388892116827	0.0365218911350376	0.361460349243098	0.0100220046094964	0.00512770470221273	0	0	12.377777616183	7.95833322405815
Wang_2020_123	0.084087213443551	0.0100359191362537	0.00374889876098896	0.0171102082513262	0.409062259836173	0.0257719216855049	0.00742281954675814	0.012377809331009	0.00136600498603535	0.0245406427486926	0.388190265984367	0.00945073947028061	0.0068352968190594	0	0	12.377777616183	7.95833322405815
Wang_2020_124	0.0941224800609194	0.0143401066089536	0	0.00768706665063524	0.502607109935474	0.0128932708107891	0.03415694761733	0	0	0.00975912789066571	0.324433890425234	0	0	0	0	13.6999997165468	9.08333314458529
Wang_2020_125	0.121952704622643	0.0137467506791814	0.00271221504076591	0.00484410025573602	0.5372395845079	0.00230854001945458	0.034080846259203	0.00161620353038989	0.00238220883153747	0.00482154857856779	0.274295297674622	0	0	0	0	13.6999997165468	9.08333314458529
Wang_2020_126	0.107994089314518	0.0224876766719682	0.00324185306757808	0.00372914622178606	0.502182667253223	0.0118123470158934	0.0437120007219158	0	0	0.011970266093646	0.292869953639471	0	0	0	0	13.6999997165468	9.08333314458529
Wang_2020_127	0.0877927039835417	0.0103060212341264	0	0.00260295612348612	0.545241914745105	0.00415963556654951	0.0166581354624607	0	0	0.00901531943032782	0.324223313454403	0	0	0	0	14.3375000655651	7.74166666219632
Wang_2020_128	0.103533116918489	0.0139886170365155	0	0.00755266285082507	0.538206164393235	0.00492481635337625	0.0229929002749908	0	0	0.0099928780820453	0.298808844090523	0	0	0	0	14.3375000655651	7.74166666219632
Wang_2020_129	0.108914957587642	0.0143953613728126	0	0.0151049300767749	0.53818483113197	0.00581857304307916	0.0165761610139704	0	0	0.0119617710264564	0.289043414747294	0	0	0	0	14.3375000655651	7.74166666219632
Wang_2020_130	0.134500987366042	0.0326145960830874	0.00514992064380594	0.00770794662672672	0.497914724313665	0.00860264420295241	0.0815717700805981	0	0	0.012659359185797	0.19689179615948	0.00616033620307659	0.0162259191347682	0	0	15.2124999463558	8.20833331346512
Wang_2020_131	0.133958090548956	0.0340111825653037	0.00340776663067047	0.0134506106531648	0.519953195446054	0.00536523793106396	0.0690006258969369	0	0	0.00539753003403018	0.21545576029382	0	0	0	0	15.2124999463558	8.20833331346512
Wang_2020_132	0.158246092875437	0.0439433646931387	0.00591305898845351	0.00948319028344594	0.506994874729546	0.00996255217473298	0.0623839335730762	0	0	0.0136450919752404	0.189427840706929	0	0	0	0	15.2124999463558	8.20833331346512
Wang_2020_133	0.140363117637105	0.0200083642520315	0.00309876181501923	0.00650135831112495	0.540104564881462	0.0063302313454744	0.0336008603565834	0	0	0.00892675677887141	0.241065984622329	0	0	0	0	14.1624997975305	6.86666646413505
Wang_2020_134	0.151079015315487	0.0235897302514434	0.00491407313782954	0.0126523060398004	0.537236379536142	0.00637272441613528	0.0303065557763645	0	0	0.00863591853204147	0.216661734199292	0.0030044701510741	0.00554709264439066	0	0	14.1624997975305	6.86666646413505
Wang_2020_135	0.133094066176879	0.0323637021201755	0.00704637293332168	0.0116669279448916	0.460362559809417	0.0297899641559304	0.0524093450079286	0.00970857982250303	0.00361448639719504	0.0200824459605266	0.225136781804844	0.00448997487836407	0.0102347929880238	0	0	14.1624997975305	6.86666646413505
Wang_2020_136	0.0966641511378385	0.028733422289303	0.00610904942709994	0.049748500791336	0.443073654183131	0.017347630697467	0.0577627680979417	0.00121174777010714	0.00600628130768854	0.0450171596280166	0.233959925443018	0.00443276971890128	0.00993293950815149	0	0	13.1428570747376	3.80833331743876
Wang_2020_137	0.105155613908565	0.0270184631589763	0.00499980980369781	0.0540377106326008	0.453705435731885	0.0198886508493932	0.053615945430524	0.00125019754925202	0.00477784875825344	0.0371290632890941	0.223303596043446	0.00467177020208259	0.010445894642229	0	0	13.1428570747376	3.80833331743876
Wang_2020_138	0.0977093141590305	0.0264109651163665	0.00568910247799422	0.0335175073692898	0.476102330769619	0.0207299223793215	0.0535188291668055	0	0	0.0290937842203168	0.257228244341256	0	0	0	0	13.1428570747376	3.80833331743876
Wang_2020_139	0.143838237691413	0.0638242868746882	0.00986946821081825	0.0121282551614174	0.441527257615054	0.0522742839711832	0.0671563212102089	0	0	0.0210476125842804	0.188334276680937	0	0	0	0	14.6000002452305	6.09166687726974
Wang_2020_140	0.124130516839789	0.0597249457867677	0.0108941186907808	0.0252515234525062	0.435476419440936	0.0568881144340691	0.0636996063838958	0	0	0.0228499044625169	0.201084850508738	0	0	0	0	14.6000002452305	6.09166687726974
Wang_2020_141	0.130685835684863	0.0520690754976052	0.0105937746640286	0.0274737007124864	0.454978755149038	0.0517731071540549	0.0480336349777821	0	0	0.0187330392570248	0.205659076903117	0	0	0	0	14.6000002452305	6.09166687726974
Wang_2020_142	0.113585345085805	0.0377479142056144	0	0.0248326484456246	0.4768635845037	0.0290210649246623	0.0449989735098223	0	0	0.0251725681438029	0.247777901180969	0	0	0	0	14.8249999880791	8.05833331743876
Wang_2020_143	0.132669290794078	0.0355482767096482	0	0.0878162937361225	0.430390216281686	0.0350597617745108	0.0310239505829657	0	0	0.0531844532432667	0.194307756877722	0	0	0	0	14.8249999880791	8.05833331743876
Wang_2020_144	0.126960459989891	0.0755213032343435	0.0110892681336284	0.0727075689610235	0.34688354175614	0.0451987834059498	0.0984172107186058	0.00284468728488976	0.00435681224782529	0.045066002021091	0.155345250946265	0.00349417291970261	0.012114938380644	0	0	14.3777777089013	10.1499999264876
Wang_2020_145	0.11457012569335	0.0582229981474362	0.00603951047008943	0.0491215841653171	0.418548944822787	0.02333402672876	0.0796426000368117	0	0	0.0357040559276052	0.199182519464989	0.00436577734165263	0.0112678572012019	0	0	14.3777777089013	10.1499999264876
Wang_2020_146	0.166704472282386	0.0950233031806646	0.00818236912513644	0.0602469431254326	0.365166307405711	0.0252672075093574	0.0890119950690573	0.00289869357565657	0.00555096914373078	0.0341963630854203	0.131970078612725	0.00417748466828047	0.0116038132164415	0	0	14.3777777089013	10.1499999264876
Wang_2020_147	0.157800761291927	0.0964341179321736	0.0257099405749355	0.0722221331362281	0.335976716484563	0.0356453569270697	0.100907562725196	0.00236334216898309	0.00590657790474381	0.0308290403128915	0.121558082773932	0.00432844473099879	0.0103179230363573	0	0	12.8888889418708	8.93333335717519
Wang_2020_148	0.145112846428557	0.110248958503553	0.0264368733821337	0.0799861000509137	0.297811271519064	0.047164511268738	0.119172409537179	0.00151384841730166	0.00582586364817042	0.0371051115713123	0.111874913545661	0.00350118486750515	0.0142461072599105	0	0	12.8888889418708	8.93333335717519
Wang_2020_149	0.135923022897291	0.124657269138864	0.0277426618672995	0.0547061203868981	0.29637222205302	0.0504181106065473	0.141371400952905	0.00224574325018209	0.00765681596506353	0.0263426976498171	0.110736255143737	0.00462345175183584	0.0172042283365399	0	0	12.8888889418708	8.93333335717519
Wang_2021 Mt. Laji Site 1	0.13265306122449	0.0816326530612245	0.0204081632653061	0.183673469387755	0.214285714285714	0.0918367346938776	0.0612244897959184	0.0102040816326531	0	0.0918367346938776	0.102040816326531	0	0.0102040816326531	0	0	6.1	-1.84166660904884
Wang_2021 Mt. Laji Site 2	0.111111111111111	0.0606060606060606	0.0101010101010101	0.191919191919192	0.202020202020202	0.0808080808080808	0.0606060606060606	0.0101010101010101	0	0.121212121212121	0.141414141414141	0	0.0101010101010101	0	0	6.1	-1.84166660904884
Wang_2021 Mt. Laji Site 3	0.12	0.07	0.01	0.19	0.2	0.09	0.06	0.01	0	0.12	0.12	0	0.01	0	0	5.9800000667572	-1.95833332339923
Wang_2021 Mt. Laji Site 4	0.112244897959184	0.0918367346938775	0.0204081632653061	0.163265306122449	0.193877551020408	0.112244897959184	0.0714285714285714	0.0102040816326531	0	0.102040816326531	0.112244897959184	0	0.0102040816326531	0	0	6.39999995231628	-1.57500008245309
Wang_2021 Mt. Laji Site 5	0.102040816326531	0.0816326530612245	0.0102040816326531	0.122448979591837	0.224489795918367	0.102040816326531	0.112244897959184	0	0	0.0816326530612245	0.142857142857143	0	0.0204081632653061	0	0	6.52000007629394	-1.46666657924652
Wang_2021 Mt. Laji Site 6	0.13265306122449	0.0918367346938776	0.0204081632653061	0.173469387755102	0.193877551020408	0.0918367346938776	0.0816326530612245	0.0102040816326531	0	0.0918367346938776	0.102040816326531	0	0.0102040816326531	0	0	5.57142856291362	-0.400000020861626
Wang_2021 Mt. Laji Site 7	0.158415841584158	0.099009900990099	0.0099009900990099	0.148514851485149	0.247524752475247	0.0693069306930693	0.0792079207920792	0.0099009900990099	0	0.0693069306930693	0.099009900990099	0	0.0099009900990099	0	0	5.25714287268264	-0.608333356057604
Wang_2021 Mt. Laji Site 8	0.08	0.06	0.01	0.08	0.23	0.08	0.11	0	0	0.1	0.22	0.01	0.02	0	0	6.54285717010498	0.625
Wang_2021 Mt. Laji Site 9	0.08	0.03	0	0.08	0.31	0.04	0.06	0	0	0.11	0.28	0	0.01	0	0	7.08571423803057	1.19166672229767
Wang_2021 Mt. Laji Site 10	0.09	0.05	0.01	0.07	0.31	0.05	0.09	0	0.01	0.08	0.23	0	0.01	0	0	8.29999995231628	2.30000001192093
Wang_2021 Mt. Laji Site 11	0.0606060606060606	0.0202020202020202	0	0.0505050505050505	0.323232323232323	0.0202020202020202	0.0707070707070707	0	0	0.0707070707070707	0.373737373737374	0	0.0101010101010101	0	0	9.80000012261527	3.71666672204932
Wang_2021 Mt. Laji Site 12	0.0707070707070707	0.0808080808080808	0.0101010101010101	0.0505050505050505	0.232323232323232	0.0505050505050505	0.171717171717172	0	0.0101010101010101	0.0909090909090909	0.181818181818182	0.0101010101010101	0.0404040404040404	0	0	10.274999961257	5.27499999602636
Wang_2021 Mt. Laji Site 13	0.0594059405940594	0.0099009900990099	0.0099009900990099	0.0297029702970297	0.356435643564356	0.0099009900990099	0.0297029702970297	0	0	0.0396039603960396	0.445544554455446	0	0.0099009900990099	0	0	11.237499922514	6.14999994387229
Wang_2021 Mt. Laji Site 14	0.222222222222222	0.0909090909090909	0.0303030303030303	0.232323232323232	0.171717171717172	0.0707070707070707	0.0404040404040404	0.0101010101010101	0	0.0808080808080808	0.0505050505050505	0	0	0	0	5.32857130787202	-0.616666681443652
Wang_2021 Mt. Laji Site 15	0.13	0.09	0.02	0.18	0.18	0.1	0.08	0.01	0	0.09	0.11	0	0.01	0	0	5.98571425676346	-0.00833335022131602
Wang_2021 Mt. Laji Site 16	0.08	0.1	0.01	0.06	0.23	0.04	0.22	0	0.01	0.08	0.14	0	0.03	0	0	7.82857152393886	1.70000000794729
Weber_2018_184	0.460286667920573	0.0448763350897527	0.0018371490036743	0.365087447730175	0.0254303510508607	0.00375468100750936	0	0.00121964500243929	0	0.0948341811896684	0.00267354200534708	0	0	0	0	6.74991602	2.588996229
Weber_2018_185	0.162887948	0.149361583	0.033785596	0.151700267	0.116745687	0.128889973	0.093364707	0.005366005	0.00933412	0.05999279	0.061169172	0.00505303	0.019613758	0.000621843	0.002113521	9.441053054	9.469635867
Weber_2018_186	0.447158943	0.088436609	0.009077633	0.299199549	0.0441298	0.012178465	0.008808631	0	0	0.075946984	0.01281905	0.001012899	0.001231437	0	0	7.434361802	2.248174883
Weber_2018_187	0.550079925686454	0.0234480799866346	0.00340542099805891	0.35598289979709	7.5699999956851e-09	0.00486050899722951	0.000366417999791142	0.00179989399897406	0	0.0584492749666839	0.00160756999908369	0	0	0	0	7.986201455	5.50820515
Weber_2018_188	0.160325011839675	0.155047212844953	0.0270526409729474	0.134219433865781	0.149662509850337	0.0985457579014542	0.11103970088896	0.0065918989934081	0.00988063099011937	0.0600145919399854	0.0671409269328591	0.00429578299570422	0.0133538269866462	0.000661592999338407	0.00216847999783152	8.672409857	7.923591211
Weber_2018_189	0.343406557343407	0.079944999079945	0.0265250550265251	0.276263179276263	0.0864190700864191	0.0341586450341586	0.0244137520244138	0.00571201200571201	0.00284177200284177	0.0832076200832076	0.0314083000314083	0.00169923000169923	0.00231961100231961	0.000728544000728544	0.000951653000951653	7.83596927	3.581823629
Weber_2018_190	0.120137512879863	0.0836141549163858	0.013124011986876	0.134455308865545	0.206231995793768	0.0790441689209558	0.0900036019099964	0.00362764699637235	0.00483938699516061	0.089986033910014	0.156526794843473	0.00443078399556922	0.0116605049883395	0.000484866999515133	0.00183322599816677	7.882145598	4.574651028
Weber_2018_191	0.166539345166539	0.169676250169676	0.0363565940363566	0.133647630133648	0.128381138128381	0.116586797116587	0.100438729100439	0.00849298100849298	0.0100426590100427	0.0542221330542221	0.0564301530564301	0.00433299100433299	0.0120544980120545	0.000697501000697501	0.0021006000021006	8.75836457	8.787993175
Weber_2018_192	0.378961115621039	0.0018877009981123	0.022745008977255	0.22965996577034	0.128294732871705	0.0604394619395605	0.0582492889417507	0.00523774299476226	0.00469777999530222	0.0494136909505863	0.0492068499507932	0.00263067199736933	0.00651223499348777	0.000864550999135449	0.0011992029988008	9.544940432	9.573364103
Weber_2018_193	0.217545848782454	0.0862274249137726	0.0206086609793913	0.181927308818073	0.16067995083932	0.067264946932735	0.0705294099294706	0.00451926499548073	0.00342081599657918	0.0952151259047849	0.0790016119209984	0.00318681399681319	0.00814470699185529	0.000612370999387629	0.00111573799888426	6.79854527	2.633451187
Weber_2018_194	0.229740477229741	0.0572247100572247	0.0154775900154776	0.245636349245636	0.116157842116158	0.055737034055737	0.0404398210404398	0.00624231000624231	0.00312034200312034	0.137004013137004	0.0817245390817245	0.00294258100294258	0.0068341980068342	0.00048035000048035	0.00123784300123784	7.526444194	4.238769122
